flux0_1,flux2_1,id,x,y,z
0.13338275194997,-0.0030249039441515,4.7651006711409,4.7651006711409,4.5,0
0.13059767312576,-0.0026730661603594,4.8322147651007,4.8322147651007,4.5,0
0.12685714876428,-0.0020561017675424,4.8993288590604,4.8993288590604,4.5,0
0.1231166244028,-0.0014391373747253,4.9664429530201,4.9664429530201,4.5,0
0.11992422371292,-0.00091332925081115,5.0335570469799,5.0335570469799,4.5,0
0.11727994669465,-0.00047867739579979,5.1006711409396,5.1006711409396,4.5,0
0.11463566967637,-4.4025540788431e-05,5.1677852348993,5.1677852348993,4.5,0
0.11226768974701,0.00025415838773882,5.2348993288591,5.2348993288591,4.5,0
0.10992398254447,0.00054035359529761,5.3020134228188,5.3020134228188,4.5,0
0.1076804094547,0.00079179263949254,5.3691275167785,5.3691275167785,4.5,0
