flux0_1,flux0_2,flux0_3,flux2_1,flux2_2,flux2_3,id,x,y,z
0.091831024133598,0.25595452817657,0.054376813055203,1.3749798507931e-06,1.2583583866565e-06,2.2747996837712e-07,316.09418837675,0,316.09418837675,0
0.091608849320876,0.25533527688734,0.054245255251554,1.3716219394233e-06,1.2553220034538e-06,2.2693606378345e-07,318.24448897796,0,318.24448897796,0
0.091388428086222,0.25472091278677,0.054114735633728,1.3682975704968e-06,1.2523076696611e-06,2.2639506487737e-07,320.39478957916,0,320.39478957916,0
0.091169717866062,0.25411131735189,0.053985229041411,1.3650043237988e-06,1.2493153092451e-06,2.2585720298257e-07,322.54509018036,0,322.54509018036,0
0.0909527145809,0.25350647928883,0.053856733088909,1.361740906385e-06,1.2463452130649e-06,2.2532270313204e-07,324.69539078156,0,324.69539078156,0
0.090737414187484,0.25290638738722,0.053729245405397,1.3585062984776e-06,1.2433975917985e-06,2.2479174103865e-07,326.84569138277,0,326.84569138277,0
0.090523812677655,0.25231103052095,0.053602763635676,1.3552996937799e-06,1.2404725944953e-06,2.2426445329856e-07,328.99599198397,0,328.99599198397,0
0.090311906077435,0.25172039764872,0.053477285440758,1.3521204526985e-06,1.2375703229012e-06,2.237409455278e-07,331.14629258517,0,331.14629258517,0
0.090101719135333,0.25113455777626,0.053352825485742,1.3489685153834e-06,1.2346912307457e-06,2.2322136556568e-07,333.29659318637,0,333.29659318637,0
0.089893244629144,0.2505534907952,0.053229379502992,1.3458434094379e-06,1.2318353141274e-06,2.2270577003524e-07,335.44689378758,0,335.44689378758,0
0.089686453077313,0.24997711455048,0.053106930042377,1.342744405131e-06,1.2290022429095e-06,2.2219414580789e-07,337.59719438878,0,337.59719438878,0
0.089481340639356,0.24940541834974,0.052985474834851,1.3396712390217e-06,1.2261920165557e-06,2.2168652659322e-07,339.74749498998,0,339.74749498998,0
0.089277903506488,0.24883839158623,0.052865011629006,1.3366236944994e-06,1.2234046226054e-06,2.2118293687127e-07,341.89779559118,0,341.89779559118,0
0.089076137901383,0.24827602373869,0.052745538191178,1.3336015914459e-06,1.2206400395665e-06,2.206833938689e-07,344.04809619238,0,344.04809619238,0
0.088876040077956,0.24771830437133,0.05262705230552,1.3306047781784e-06,1.2178982391368e-06,2.2018790912329e-07,346.19839679359,0,346.19839679359,0
0.088677646538733,0.2471653352291,0.052509575588344,1.3276337318996e-06,1.2151797380373e-06,2.1969658827339e-07,348.34869739479,0,348.34869739479,0
0.088480926357319,0.24661703011636,0.052393089728444,1.324687927104e-06,1.2124841269534e-06,2.1920936868246e-07,350.49899799599,0,350.49899799599,0
0.088285862686802,0.24607334207928,0.052277584751204,1.3217670665027e-06,1.2098111852952e-06,2.1872621880556e-07,352.64929859719,0,352.64929859719,0
0.088092451907161,0.24553426102984,0.052163058513892,1.3188710625894e-06,1.2071608709198e-06,2.1824713728502e-07,354.7995991984,0,354.7995991984,0
0.087900690428934,0.24499977696473,0.052049508891682,1.3159998359368e-06,1.2045331402882e-06,2.1777212116728e-07,356.9498997996,0,356.9498997996,0
0.08771057469312,0.24446987996524,0.051936933777637,1.3131533134625e-06,1.2019279488976e-06,2.173011662651e-07,359.1002004008,0,359.1002004008,0
0.087522101171096,0.24394456019706,0.0518253310827,1.3103314270918e-06,1.1993452516133e-06,2.1683426744248e-07,361.250501002,0,361.250501002,0
0.087335317774615,0.24342395120202,0.0517147291776,1.3075348833236e-06,1.1967857072381e-06,2.1637154597004e-07,363.40080160321,0,363.40080160321,0
0.087150170589496,0.2429079027092,0.051605096137856,1.3047628646595e-06,1.194248579041e-06,2.1591287079033e-07,365.55110220441,0,365.55110220441,0
0.086966655008516,0.24239640187755,0.051496429235516,1.302015295317e-06,1.1917338052313e-06,2.1545823215766e-07,367.70140280561,0,367.70140280561,0
0.086784767626342,0.24188943921587,0.051388726454278,1.2992921191118e-06,1.1892413401496e-06,2.1500762292646e-07,369.85170340681,0,369.85170340681,0
0.086604505067641,0.2413870053165,0.05128198579557,1.296593281521e-06,1.1867711382962e-06,2.1456103573674e-07,372.00200400802,0,372.00200400802,0
0.086425863987008,0.24088909085518,0.051176205278524,1.2939187294031e-06,1.1843231543924e-06,2.1411846307771e-07,374.15230460922,0,374.15230460922,0
0.086248851566251,0.24039571584938,0.05107138915583,1.2912685679799e-06,1.1818974872694e-06,2.136799233344e-07,376.30260521042,0,376.30260521042,0
0.086073495326228,0.23990695700626,0.050967553723733,1.2886432075507e-06,1.1794945143613e-06,2.1324548513874e-07,378.45290581162,0,378.45290581162,0
0.085899750512161,0.23942268958386,0.05086467248118,1.2860419765663e-06,1.1771136226417e-06,2.1281503801616e-07,380.60320641283,0,380.60320641283,0
