flux0_1,flux0_2,flux2_1,flux2_2,id,x,y,z
0.022171591437767,0.0020000146483287,-3.3604788364649e-05,-4.0537387986341e-05,23.996842105263,23.996842105263,10.71,0
0.022083386600064,0.0020029850593714,-1.4549736549219e-05,-5.9810347012737e-05,24.157894736842,24.157894736842,10.71,0
0.021995181762362,0.0020059554704141,4.5053152662102e-06,-7.9083306039132e-05,24.318947368421,24.318947368421,10.71,0
0.02191444262322,0.0019882528151282,1.3377664661067e-05,-8.6865345424996e-05,24.48,24.48,10.71,0
0.021838947240569,0.0019561259411642,1.5907261349667e-05,-8.7913893091485e-05,24.641052631579,24.641052631579,10.71,0
0.02176958292676,0.0019072120681765,1.1342415168539e-05,-8.1529795838239e-05,24.802105263158,24.802105263158,10.71,0
0.021708697792847,0.0018350680642163,-4.0578732096165e-06,-6.2927704757014e-05,24.963157894737,24.963157894737,10.71,0
0.021647812658935,0.001762924060256,-1.9458161587772e-05,-4.432561367579e-05,25.124210526316,25.124210526316,10.71,0
0.021587009964513,0.0016858194908766,-3.6166851395392e-05,-2.5667912556115e-05,25.285263157895,25.285263157895,10.71,0
0.02152628054964,0.0016043055300136,-5.4038564695818e-05,-6.9607802911988e-06,25.446315789474,25.446315789474,10.71,0
0.021465551134767,0.0015227915691507,-7.1910277996243e-05,1.1746351973717e-05,25.607368421053,25.607368421053,10.71,0
0.021390348926147,0.001471217184038,-7.9047083234484e-05,1.8190790926167e-05,25.768421052632,25.768421052632,10.71,0
0.021310702216108,0.0014276044273256,-8.3378769042146e-05,2.1435946126197e-05,25.929473684211,25.929473684211,10.71,0
0.021227740265324,0.001389978968637,-8.6178199534425e-05,2.3449432699039e-05,26.090526315789,26.090526315789,10.71,0
0.021137636703611,0.0013669454763481,-8.5581409871572e-05,2.3209297230074e-05,26.251578947368,26.251578947368,10.71,0
0.021047533141898,0.0013439119840591,-8.4984620208719e-05,2.2969161761109e-05,26.412631578947,26.412631578947,10.71,0
0.020951591511333,0.0013303364898332,-8.2615597471119e-05,2.1861266796684e-05,26.573684210526,26.573684210526,10.71,0
0.020853217352081,0.0013207018281336,-7.9508144285696e-05,2.0391805375812e-05,26.734736842105,26.734736842105,10.71,0
0.020754743656439,0.0013112695752845,-7.6354443606757e-05,1.8890008087304e-05,26.895789473684,26.895789473684,10.71,0
0.020648026958924,0.0013185995995679,-6.9370805150546e-05,1.471034976019e-05,27.056842105263,27.056842105263,10.71,0
0.020539640003649,0.0013278584473991,-6.1774754999057e-05,9.8023767878575e-06,27.217894736842,27.217894736842,10.71,0
0.020424969808167,0.0013501675249972,-4.9501895528256e-05,-6.1492368132081e-07,27.378947368421,27.378947368421,10.71,0
0.020302182169818,0.0013899472062836,-3.0936843998378e-05,-1.8441757368698e-05,27.54,27.54,10.71,0
0.020179394531469,0.0014297268875701,-1.23717924685e-05,-3.6268591056075e-05,27.701052631579,27.701052631579,10.71,0
0.020059036491812,0.0014569972347106,3.0126286937014e-06,-5.2500143665651e-05,27.862105263158,27.862105263158,10.71,0
0.019939002398648,0.0014825996706318,1.7972965806905e-05,-6.8518992131544e-05,28.023157894737,28.023157894737,10.71,0
0.019821764474316,0.001500587838924,2.9774718183675e-05,-8.0799541614666e-05,28.184210526316,28.184210526316,10.71,0
0.019711068446069,0.0015007617225441,3.4186668888294e-05,-8.4333994228754e-05,28.345263157895,28.345263157895,10.71,0
0.01960629952139,0.0014841642738598,3.2347041992479e-05,-8.1475866636769e-05,28.506315789474,28.506315789474,10.71,0
0.019508886757969,0.0014476472707663,2.2509445892464e-05,-6.9359888086753e-05,28.667368421053,28.667368421053,10.71,0
0.019414147355331,0.0014039037832651,9.7618697510689e-06,-5.3860753521845e-05,28.828421052632,28.828421052632,10.71,0
0.019319525112717,0.0013594564035979,-3.1317989217303e-06,-3.8331680674141e-05,28.989473684211,28.989473684211,10.71,0
0.019226777430466,0.001303746749277,-1.8362948096568e-05,-2.2323595302108e-05,29.150526315789,29.150526315789,10.71,0
0.019134029748215,0.0012480370949561,-3.3594097271407e-05,-6.3155099300751e-06,29.311578947368,29.311578947368,10.71,0
0.019036705131587,0.0012022019470339,-4.5069820186995e-05,5.2800346186044e-06,29.472631578947,29.472631578947,10.71,0
0.018931164122936,0.0011738114260621,-4.9902314423807e-05,9.0633334565302e-06,29.633684210526,29.633684210526,10.71,0
0.018823981685536,0.0011471073123234,-5.4035724452406e-05,1.1981769113492e-05,29.794736842105,29.794736842105,10.71,0
0.0187118897582,0.0011310427243624,-5.5415184415142e-05,1.2975726395402e-05,29.955789473684,29.955789473684,10.71,0
0.018598331961647,0.0011181548723811,-5.597237349446e-05,1.3395075388952e-05,30.116842105263,30.116842105263,10.71,0
