flux0_1,flux2_1,id,x,y,z
155.35182705208,-0.54870216294337,18.686868686869,18.686868686869,0,0
156.47250408279,-0.54351272906425,19.191919191919,19.191919191919,0,0
157.49657599048,-0.53876951549422,19.69696969697,19.69696969697,0,0
158.42488639866,-0.53446900387827,20.20202020202,20.20202020202,0,0
159.2581999301,-0.53060800293924,20.707070707071,20.707070707071,0,0
159.99720287252,-0.52718356865632,21.212121212121,21.212121212121,0,0
160.64250393166,-0.52419303222476,21.717171717172,21.717171717172,0,0
161.19463479697,-0.52163401945861,22.222222222222,22.222222222222,0,0
161.65405043996,-0.51950458226661,22.727272727273,22.727272727273,0,0
162.02112944777,-0.51780307019138,23.232323232323,23.232323232323,0,0
162.29617430598,-0.51652801058898,23.737373737374,23.737373737374,0,0
162.47941171108,-0.51567844277031,24.242424242424,24.242424242424,0,0
162.57099267781,-0.51525380602793,24.747474747475,24.747474747475,0,0
162.57099267344,-0.51525380844192,25.252525252525,25.252525252525,0,0
162.47941171366,-0.51567844867329,25.757575757576,25.757575757576,0,0
162.29617429121,-0.51652801746055,26.262626262626,26.262626262626,0,0
162.02112943873,-0.51780307641169,26.767676767677,26.767676767677,0,0
161.6540504623,-0.5195045859496,27.272727272727,27.272727272727,0,0
161.19463481923,-0.52163401837494,27.777777777778,27.777777777778,0,0
160.6425039491,-0.52419302782874,28.282828282828,28.282828282828,0,0
159.9972028962,-0.52718356388751,28.787878787879,28.787878787879,0,0
159.25819995013,-0.53060799864824,29.292929292929,29.292929292929,0,0
158.42488640983,-0.53446900196654,29.79797979798,29.79797979798,0,0
157.49657599443,-0.53876951695451,30.30303030303,30.30303030303,0,0
156.47250406407,-0.54351273122577,30.808080808081,30.808080808081,0,0
155.35182703111,-0.54870216425979,31.313131313131,31.313131313131,0,0
154.13362173339,-0.55434150664728,31.818181818182,31.818181818182,0,0
152.81688473765,-0.56043453008873,32.323232323232,32.323232323232,0,0
151.40053155974,-0.56698513421164,32.828282828283,32.828282828283,0,0
149.88339553169,-0.57399711557517,33.333333333333,33.333333333333,0,0
148.26422679666,-0.5814740102308,33.838383838384,33.838383838384,0,0
146.54169159918,-0.58941893763129,34.343434343434,34.343434343434,0,0
144.71437091893,-0.59783416953877,34.848484848485,34.848484848485,0,0
142.7807594677,-0.60672094801411,35.353535353535,35.353535353535,0,0
140.73926438859,-0.61607890472724,35.858585858586,35.858585858586,0,0
138.58820384165,-0.62590497309892,36.363636363636,36.363636363636,0,0
136.32580578468,-0.63619244085726,36.868686868687,36.868686868687,0,0
133.95020617958,-0.64692949036811,37.373737373737,37.373737373737,0,0
131.45944763344,-0.65809725237758,37.878787878788,37.878787878788,0,0
128.85147786386,-0.66966679113806,38.383838383838,38.383838383838,0,0
126.12414769774,-0.68159519256837,38.888888888889,38.888888888889,0,0
123.27520947818,-0.69382047353733,39.393939393939,39.393939393939,0,0
120.302314922,-0.70625402522848,39.89898989899,39.89898989899,0,0
117.20301318769,-0.71877070458301,40.40404040404,40.40404040404,0,0
113.9747483149,-0.73119497437474,40.909090909091,40.909090909091,0,0
110.61485697058,-0.74328181391696,41.414141414141,41.414141414141,0,0
107.12056563742,-0.75469084141504,41.919191919192,41.919191919192,0,0
103.48898797788,-0.76495053983208,42.424242424242,42.424242424242,0,0
99.71712161556,-0.77340915922445,42.929292929293,42.929292929293,0,0
95.801844534423,-0.77916760478193,43.434343434343,43.434343434343,0,0
91.739910858979,-0.78098720821317,43.939393939394,43.939393939394,0,0
87.527946174564,-0.77716237624683,44.444444444444,44.444444444444,0,0
83.162441712615,-0.76534673094398,44.949494949495,44.949494949495,0,0
78.63974769415,-0.74231460479109,45.454545454545,45.454545454545,0,0
73.956064685587,-0.7036327155828,45.959595959596,45.959595959596,0,0
69.10743292626,-0.64321032951077,46.464646464646,46.464646464646,0,0
64.089718913819,-0.55268155557244,46.969696969697,46.969696969697,0,0
58.898597707105,-0.42055750913295,47.474747474747,47.474747474747,0,0
53.52953008357,-0.23106301808466,47.979797979798,47.979797979798,0,0
47.977732162548,0.037460607782855,48.484848484848,48.484848484848,0,0
42.238135027872,0.41474723799566,48.989898989899,48.989898989899,0,0
36.305330291384,0.94161413803865,49.494949494949,49.494949494949,0,0
30.173496607776,1.6740905245402,50,50,0,0
