flux1,flux2,flux3,id,x,y,z
34.087145076033,41.477354579071,6.9079753816096,45.454545454545,45.454545454545,0,0
32.559183739713,38.602935386348,6.3993769760113,45.959595959596,45.959595959596,0,0
30.9612399994,35.66807085779,5.8831139804869,46.464646464646,46.464646464646,0,0
29.290474113884,32.674400991141,5.3596422562078,46.969696969697,46.969696969697,0,0
27.543916947851,29.623734533905,4.8294401355108,47.474747474747,47.474747474747,0,0
25.718464697347,26.518061266877,4.2930088216905,47.979797979798,47.979797979798,0,0
23.810873376065,23.359564986963,3.7508727224136,48.484848484848,48.484848484848,0,0
21.817753052626,20.150637226516,3.2035797064376,48.989898989899,48.989898989899,0,0
19.735561828654,16.893891748382,2.6517012723192,49.494949494949,49.494949494949,0,0
17.560599546925,13.592179857939,2.095832616726,50,50,0,0
