flux1,flux2,flux3,id,x,y,z
0.23963380569968,0.65307245806911,0.1378318648998,230.30303030303,230.30303030303,0,0
0.23141016639047,0.63065902371813,0.1331011659687,233.33333333333,233.33333333333,0,0
0.2229617678524,0.60763236149678,0.12824092827434,236.36363636364,236.36363636364,0,0
0.21429690466053,0.58401476434724,0.12325581216871,239.39393939394,239.39393939394,0,0
0.20542380287037,0.55982819655233,0.11815039176809,242.42424242424,242.42424242424,0,0
0.19635152711369,0.53509671132357,0.11292966053353,245.45454545455,245.45454545455,0,0
0.18708922530399,0.5098443029477,0.10759857018958,248.48484848485,248.48484848485,0,0
0.17764625358362,0.48409512399271,0.10216206725881,251.51515151515,251.51515151515,0,0
0.16803229368101,0.45787363128267,0.096625112385703,254.54545454545,254.54545454545,0,0
0.15825740546933,0.43120448198863,0.090992644319659,257.57575757576,257.57575757576,0,0
0.14833210400166,0.40411239421614,0.085269533989339,260.60606060606,260.60606060606,0,0
0.13826747054449,0.37662195698498,0.07946052617797,263.63636363636,263.63636363636,0,0
0.12807531062138,0.34875736811296,0.073570166071046,266.66666666667,266.66666666667,0,0
0.11776837675435,0.32054206950441,0.067602708002271,269.69696969697,269.69696969697,0,0
0.10736067980037,0.29199823665746,0.061562004378747,272.72727272727,272.72727272727,0,0
0.096867920946991,0.2631460613892,0.055451374546266,275.75757575758,275.75757575758,0,0
0.086308087041676,0.23400274183439,0.049273457129079,278.78787878788,278.78787878788,0,0
0.075702265508799,0.20458105895274,0.043030056560928,281.81818181818,281.81818181818,0,0
0.065075752157152,0.17488737032894,0.036722007387593,284.84848484848,284.84848484848,0,0
0.054459546043989,0.14491878487036,0.030349102072121,287.87878787879,287.87878787879,0,0
0.043892350190831,0.11465918921224,0.023910165141009,290.90909090909,290.90909090909,0,0
0.033423224480307,0.084073669000893,0.017403417411485,293.93939393939,293.93939393939,0,0
0.023115065113657,0.053100693463934,0.010827372421924,296.9696969697,296.9696969697,0,0
0.013049108474841,0.021641193630947,0.0041826641090963,300,300,0,0
